zip,cbsa
59027,99999
59217,99999
58770,99999
59401,24500
59030,99999
58571,13900
58623,99999
58718,33500
58833,99999
59243,99999
59108,13740
59262,99999
59257,99999
59353,99999
58575,99999
58736,33500
58722,33500
58849,48780
58504,13900
58369,99999
58436,99999
58545,99999
58218,99999
58061,47420
58353,99999
58413,99999
58062,99999
58204,24220
58523,99999
58231,99999
58344,99999
58231,24220
58261,99999
58272,99999
58488,99999
58027,99999
58079,22020
58274,99999
58420,27420
58535,99999
58107,22020
58332,99999
57472,99999
57626,39660
57362,99999
57442,99999
57424,99999
57790,39660
57793,43940
57311,33580
57363,33580
57276,15100
57770,99999
57454,99999
57323,99999
57638,99999
57732,43940
57359,99999
57456,99999
57231,99999
57571,99999
57779,43940
57780,39660
56477,22260
56633,13420
56470,99999
56681,24330
56377,41060
56387,41060
56484,14660
56472,14660
56477,99999
56438,99999
56447,14660
56461,99999
56549,22020
56441,14660
56630,13420
56535,24220
56443,99999
60176,16980
60146,16980
60178,16980
60180,16980
60151,16980
60153,16980
60163,16980
60157,16980
60305,16980
60452,16980
60464,16980
60465,16980
60473,16980
60475,16980
60458,16980
60512,16980
61764,38700
60604,16980
61740,38700
61741,38700
60103,16980
59873,99999
60135,16980
59871,99999
61546,99999
61612,37900
61732,14010
61546,37900
61559,37900
61526,37900
61540,37900
61568,37900
61529,37900
61531,15900
61361,36860
61402,23660
60914,28100
60929,38700
60940,28100
61454,15460
60954,28100
61367,19940
61341,36860
61413,19340
61319,38700
61439,23660
60921,38700
60955,99999
61447,99999
61450,22800
60952,16580
60945,99999
60517,16980
60523,16980
60540,16980
60550,16980
60551,36860
60585,16980
60406,16980
60426,16980
60433,16980
60421,16980
60434,16980
60660,16980
60644,16980
60712,16980
62205,41180
62208,41180
62065,41180
62248,41180
62253,41180
62067,41180
62051,99999
62282,41180
63077,41180
63032,41180
63034,41180
63084,41180
63048,41180
60629,16980
60623,16980
60624,16980
62917,99999
62946,99999
62952,99999
62896,99999
62935,99999
62869,99999
62896,16060
62922,99999
62893,16460
62801,16460
62629,44100
62628,27300
62572,99999
62626,41180
62791,44100
62656,30660
62844,99999
62817,99999
62634,30660
62571,99999
62441,99999
62353,99999
62363,99999
62449,99999
62454,99999
62458,99999
62463,99999
62543,30660
62413,99999
62476,99999
62466,99999
62420,16660
62461,20820
62531,45380
62346,39500
61940,99999
61944,99999
61854,16580
61864,16580
62010,41180
61858,19180
62015,99999
62024,41180
61851,16580
61840,16580
61882,14010
61928,99999
63434,99999
63445,22800
63451,99999
63341,41180
63376,41180
63539,99999
63377,41180
63552,99999
63453,22800
63548,28860
63549,99999
63549,28860
63361,27620
63454,39500
63532,99999
63533,28860
63551,99999
65255,17860
65270,33620
63740,43460
63766,16020
63637,22100
63769,16020
65256,17860
65333,42740
65347,42740
65329,99999
64783,99999
65402,40620
64834,27900
64840,27900
65473,22780
64862,99999
65462,40620
64832,27900
64739,28140
65484,99999
63113,41180
63117,41180
63111,41180
63147,41180
63140,41180
64152,28140
64188,28140
64484,41140
64499,99999
64501,41140
64622,99999
64630,99999
64137,28140
64443,41140
64463,41140
64439,28140
64486,99999
64647,99999
64653,99999
64661,99999
64483,41140
64497,99999
64681,99999
64171,28140
64105,28140
64123,28140
64069,28140
63801,43460
63939,99999
64020,28140
63954,38740
64063,28140
63780,43460
63966,38740
64018,28140
65023,27620
65081,27620
65072,99999
65247,99999
65013,27620
65065,99999
65075,99999
65078,99999
65239,33620
65103,27620
65243,17860
65054,27620
65240,33020
65018,99999
65804,44180
65733,14700
65747,14700
65785,99999
65791,99999
65781,44180
66042,36840
66044,29940
65739,14700
65761,14700
65808,44180
66021,28140
66002,11860
65759,14700
66006,36840
65766,99999
66031,28140
66035,41140
51557,36540
51526,36540
66214,28140
51649,99999
66739,99999
66407,31740
66285,28140
51555,36540
66413,45820
51632,99999
66733,99999
66286,28140
51566,99999
67736,99999
67880,99999
67869,99999
68005,36540
67216,48620
67849,99999
67730,99999
67871,99999
67740,99999
67865,99999
67756,99999
68045,99999
68029,36540
68017,36540
65552,30060
65583,22780
65711,99999
65582,99999
65622,44180
65680,14700
65556,22780
65614,14700
65647,99999
65674,44180
65633,14700
65650,44180
65541,99999
65713,44180
67524,99999
67301,17700
67521,99999
67642,99999
67649,99999
67226,48620
67448,99999
67452,99999
67422,41460
67443,32700
67336,37660
67437,99999
67444,99999
67621,99999
67344,99999
67204,48620
67209,48620
67026,48620
67042,48620
67045,99999
67127,99999
67105,48620
67067,48620
67212,48620
67047,99999
67055,48620
67107,48620
67211,48620
67138,99999
66856,99999
66533,45820
66619,45820
66857,99999
66801,99999
66526,45820
66415,99999
66516,45820
66416,45820
66609,45820
66417,99999
66543,45820
66859,99999
66852,99999
66868,21380
66941,99999
66938,99999
66940,99999
66958,99999
66967,99999
66540,45820
66048,28140
66062,28140
66203,28140
66070,45820
66201,28140
66206,28140
66054,45820
66072,28140
68710,43580
68732,43580
68504,30700
68508,30700
68647,18100
68661,99999
68748,35740
68502,30700
68779,35740
68746,99999
68757,43580
68758,35740
68627,99999
68641,99999
68517,30700
68643,35740
70119,35380
70006,35380
70049,35380
70069,35380
70002,35380
70086,35380
70806,12940
70808,12940
71001,99999
71037,43340
71038,99999
71051,43340
70821,12940
71008,99999
71006,43340
70811,12940
71110,43340
71061,43340
70879,12940
71002,35060
68152,36540
68366,36540
68114,36540
68134,36540
68136,36540
68318,13100
68336,30700
68131,36540
68132,36540
68301,30700
68434,30700
68341,13100
68307,36540
68328,13100
68457,99999
68361,99999
68430,30700
68372,30700
68378,99999
68407,36540
70739,12940
70633,29340
70653,19760
70668,29340
70778,12940
70602,29340
70719,12940
70732,12940
70725,12940
70710,12940
70658,99999
70606,29340
70526,29180
70542,29180
70549,27660
70458,35380
70471,35380
70533,29180
70535,29180
70586,36660
70515,99999
70562,29180
70577,36660
70581,27660
70422,12940
70183,35380
70377,26380
70441,12940
70157,35380
70444,12940
70177,35380
69001,99999
69201,99999
69211,99999
69023,99999
68938,99999
69166,99999
68869,28260
69025,99999
68826,24260
69351,99999
69129,99999
69029,35820
68936,99999
71465,99999
71469,35060
71601,38220
71638,99999
71463,99999
71423,10780
71454,10780
71467,10780
71731,20980
71722,26260
71435,99999
71378,99999
71355,99999
72034,30780
72103,30780
72135,30780
72132,38220
72121,99999
72042,99999
72044,99999
72137,99999
72111,30780
72073,38220
72084,31680
72173,30780
73025,36420
72927,99999
72940,22900
72956,22900
72958,99999
73009,99999
72928,99999
71292,33740
71227,40820
71234,33740
71266,99999
71331,99999
71306,10780
71223,12820
72802,40780
72834,40780
72727,22220
72776,22220
72902,22900
72757,22220
72774,22220
72843,40780
72455,99999
72460,99999
72501,12900
72519,34260
72531,34260
72601,25460
72476,99999
72479,27860
72579,12900
72565,99999
72532,99999
72461,99999
72668,99999
72534,12900
72568,12900
72416,27860
72315,14180
72347,99999
72205,30780
72450,37500
72412,37500
72394,22620
72012,42620
71913,26300
72010,42620
71959,99999
71973,99999
72013,99999
71742,99999
71837,45500
71960,99999
72022,30780
71752,31620
71764,31620
71943,99999
71758,20980
73160,36420
73118,36420
73179,36420
73122,36420
73165,36420
73460,99999
73459,99999
73430,99999
73145,36420
73152,36420
74051,12780
74012,46140
74017,46140
74033,46140
74038,46140
74053,46140
74006,12780
74571,22900
74963,99999
74957,22900
73086,99999
73103,36420
73059,36420
73095,36420
73097,36420
74578,99999
74644,99999
74701,20460
74873,43060
74576,32540
74604,38620
74825,10220
74940,22900
74726,20460
74848,99999
74865,10220
74878,36420
74641,38620
74824,36420
74643,99999
74354,33060
74361,99999
74401,34780
74465,45140
74435,22900
74422,46140
74434,46140
74555,99999
74455,99999
74145,46140
74105,46140
74114,46140
74126,46140
74128,46140
74078,44660
74332,46140
74085,44660
74330,99999
73601,48220
73729,99999
73738,21420
73531,30020
73760,99999
73570,99999
73542,99999
73664,99999
73758,99999
73565,99999
73838,99999
73853,49260
73718,99999
75075,19100
75093,19100
75207,19100
75212,19100
75758,11980
75762,46340
75778,99999
75802,37300
75706,46340
75789,27380
75712,46340
75056,19100
75048,19100
75051,19100
75063,19100
75567,45500
75633,99999
75643,99999
75645,30980
75686,99999
75691,30980
75693,30980
75683,99999
75684,46340
75474,19100
75491,43300
75454,19100
75556,99999
75490,43300
75461,37580
75438,14300
75402,19100
75232,19100
75374,19100
75404,19100
75154,19100
75160,19100
75119,19100
75138,19100
75169,99999
75140,99999
75109,18620
75167,19100
75163,11980
76008,19100
76007,19100
76033,19100
73944,25100
76035,19100
76123,19100
76110,19100
76201,19100
79521,99999
79412,31180
79413,31180
79525,10180
79556,99999
79544,99999
75956,99999
75845,26660
75847,26660
75925,27380
75928,13140
75862,26660
75946,34860
75926,26660
75966,13140
75856,26660
79119,11100
79248,99999
79312,99999
79201,99999
79235,99999
79095,99999
79104,11100
79345,99999
79063,99999
79105,11100
76844,99999
76857,15220
76446,99999
76437,99999
76446,44500
76862,99999
76950,99999
76486,19100
76841,99999
76941,41660
76248,19100
76245,43300
76273,23620
76078,19100
76088,19100
76048,19100
76052,19100
76058,19100
76077,19100
76108,19100
77059,26420
77048,26420
77049,26420
77038,26420
77053,26420
77062,26420
77073,26420
77070,26420
77052,26420
77071,26420
77356,26420
77375,26420
77377,26420
77705,13140
77612,99999
77707,13140
77706,13140
77720,13140
77726,13140
77020,26420
77029,26420
77011,26420
77022,26420
77017,26420
77033,26420
77566,26420
77539,26420
77563,26420
77536,26420
77552,26420
77549,26420
77507,26420
77450,26420
77465,13060
77479,26420
77478,26420
77517,26420
77510,26420
77496,26420
77407,26420
77437,20900
77393,26420
77083,26420
77253,26420
77292,26420
77258,26420
76640,47380
76656,47380
76626,18620
76707,47380
76649,99999
76566,28660
76622,99999
76678,99999
76685,47380
76692,99999
76687,17780
76550,99999
78133,41700
78058,28500
78108,41700
78152,41700
78203,41700
78150,41700
78595,32580
78608,99999
76502,28660
77807,17780
77845,17780
76539,28660
77873,99999
78501,32580
78552,15180
78466,18580
78250,41700
78368,18580
78372,10860
78255,41700
78381,18580
78269,41700
78402,18580
78233,41700
78215,41700
78238,41700
78016,41700
78023,41700
76798,47380
77954,99999
77964,99999
78026,41700
77986,99999
77995,47020
78005,99999
78735,12420
78701,12420
78712,12420
78744,12420
78739,12420
78667,12420
79765,36220
79772,37780
79901,21340
79904,21340
79928,21340
79710,33260
79915,21340
79908,21340
79852,99999
80503,14500
80513,24540
80303,14500
80512,22660
80421,19740
80466,14500
80513,22660
80403,14500
78640,12420
78629,99999
78626,12420
78652,12420
78623,41700
78665,12420
80220,19740
80211,19740
80128,19740
80105,19740
80118,19740
80021,19740
79930,21340
79932,21340
80004,19740
80026,14500
79929,21340
78861,41700
78753,12420
78886,41700
79701,33260
78765,12420
78940,99999
78883,41700
78884,41700
78836,99999
78949,99999
78951,99999
80864,17820
81055,99999
82443,99999
82601,16220
82434,99999
82710,99999
82219,99999
82510,40180
82223,99999
81652,24060
82721,99999
82832,43260
82053,16940
82301,40180
84081,41620
84096,41620
84097,39340
84101,41620
84104,41620
84105,41620
84118,41620
80731,99999
80530,24540
80602,19740
80615,24540
80620,24540
80743,99999
80836,99999
80840,17820
80737,99999
80544,14500
80611,24540
80759,99999
80729,24540
80741,44540
80643,19740
80651,24540
84032,25720
84038,99999
84040,36260
84041,36260
84010,36260
84042,39340
84046,99999
84059,39340
84036,44920
84016,36260
84074,41620
84022,41620
83713,14260
83714,14260
83661,36620
83687,14260
83639,14260
83440,39940
83607,14260
83332,99999
83350,15420
83347,15420
83253,99999
83452,27220
83227,99999
83422,27220
83250,38540
83423,99999
83204,99999
83632,99999
81073,99999
81154,99999
81123,99999
81428,99999
81224,99999
81413,99999
81226,15860
81320,99999
85012,38060
84653,39340
84711,99999
85016,38060
79821,21340
85193,38060
85202,38060
85203,38060
85122,38060
85209,38060
85206,38060
85616,43420
85643,43420
85648,35700
85704,46060
85602,43420
85658,46060
85553,37740
85606,43420
84414,36260
84128,41620
84323,30860
84138,41620
84324,36260
84320,30860
84528,99999
84319,30860
84330,36260
84629,99999
85353,38060
85378,38060
85262,38060
85275,38060
85312,38060
85280,38060
85257,38060
85225,38060
85234,38060
85028,38060
85053,38060
85083,38060
85051,38060
85067,38060
86315,39140
86323,39140
86327,39140
86336,39140
86351,39140
86401,29420
86005,22380
86429,29420
86044,22380
87821,99999
87198,10740
87413,22140
87502,42140
87901,99999
87181,10740
87305,23700
87557,45340
87419,22140
88007,29740
89502,39900
89508,39900
89512,39900
89119,29820
89447,22280
96143,40900
89444,22280
85741,46060
85743,46060
85711,46060
85715,46060
89146,29820
89147,29820
89166,29820
89134,29820
89139,29820
89144,29820
89149,29820
89122,29820
89126,29820
89135,29820
89114,29820
89048,37220
89052,29820
89053,29820
88401,99999
89002,29820
89011,29820
89012,29820
88411,99999
88039,99999
88422,99999
89015,29820
88044,29740
88114,26020
88118,38780
87068,10740
87104,10740
87105,10740
87004,10740
87035,10740
87117,10740
87025,10740
86446,29420
90029,31080
90033,31080
90034,31080
90035,31080
90037,31080
90303,31080
91356,31080
91387,31080
91344,31080
91396,31080
90018,31080
90019,31080
90002,31080
91306,31080
91313,31080
91326,31080
91007,31080
91041,31080
91042,31080
90710,31080
90404,31080
90701,31080
90748,31080
90232,31080
90066,31080
90069,31080
90213,31080
90094,31080
90091,31080
90248,31080
93111,42200
93117,42200
93215,12540
93230,25260
93202,25260
93258,47300
93240,12540
93242,23420
93242,25260
93246,25260
93420,42020
93433,42020
93440,42200
93443,42020
93432,42020
93524,12540
92220,40140
92171,41740
92155,41740
92235,40140
92160,41740
92165,41740
93001,37100
91409,31080
91601,31080
93031,37100
91408,31080
92126,41740
92110,41740
92114,41740
92143,41740
92131,41740
92069,41740
92037,41740
92064,41740
91977,41740
92007,41740
92009,41740
92011,41740
93561,12540
93307,12540
93311,12540
93268,12540
93272,47300
93285,12540
92539,40140
91711,31080
91730,40140
91729,40140
91737,40140
91731,31080
92843,31080
92881,40140
92821,31080
92885,31080
92878,40140
92344,40140
92345,40140
92301,40140
92320,40140
92276,40140
92309,40140
92347,40140
92373,40140
92704,31080
92780,31080
92683,31080
92672,31080
92809,31080
92728,31080
92651,31080
92625,31080
91761,40140
92555,40140
92596,40140
90620,31080
90604,31080
94301,41940
94401,41860
94404,41860
94116,41860
94123,41860
94122,41860
94127,41860
94945,41860
94927,42220
95548,18860
93933,41500
93950,41500
95558,21700
95560,21700
95589,21700
95546,21700
95120,41940
93612,23420
95139,41940
95161,41940
93609,23420
94085,41940
94089,41940
94110,41860
95033,42100
94805,41860
95010,42100
94662,41860
95039,41500
95041,42100
94710,41860
95061,42100
94709,41860
94597,41860
94577,41860
94589,46700
94619,41860
94576,34900
94550,41860
94558,34900
94546,41860
95490,46380
95417,46380
95403,42220
95429,46380
95441,42220
95461,17340
94973,41860
95469,46380
95514,21700
95242,44700
95322,32900
95240,44700
95304,44700
93728,23420
95315,32900
95222,99999
95338,99999
95709,40900
95722,40900
95630,40900
95642,99999
95648,40900
95742,40900
95685,99999
95776,40900
97031,26220
96825,46520
97005,38900
97007,38900
97027,38900
96837,46520
96850,46520
97002,41420
93720,23420
93647,47300
93637,31460
93643,31460
93622,31460
93615,47300
93622,23420
96768,27980
96778,25900
96792,46520
96797,46520
96734,46520
96708,27980
96750,25900
96727,25900
96044,99999
95969,17020
96019,39820
95960,46020
95960,49700
96062,39820
96064,99999
96099,39820
95835,40900
95841,40900
95820,40900
95831,40900
95824,40900
95834,40900
95946,46020
95947,99999
95382,33700
95614,40900
95370,43760
95380,33700
95380,32900
95381,33700
95621,40900
95604,40900
95607,40900
97362,41420
97376,35440
97443,40700
97450,15060
97366,35440
97473,40700
98009,42660
98014,42660
98034,42660
98671,38900
98002,42660
97113,38900
97071,41420
97067,38900
97149,99999
97071,38900
83815,17660
83834,34140
83809,41760
83869,17660
83553,99999
83873,99999
98663,38900
97850,29260
97868,25840
97504,32780
97754,39260
97625,28900
97481,40700
97331,18700
97335,10540
97339,18700
97292,38900
98148,42660
98107,42660
98112,42660
98177,42660
98145,42660
98290,42660
98304,16500
98320,99999
99336,28420
99353,28420
99323,47460
99328,47460
99302,28420
98070,42660
98092,42660
98102,42660
98042,42660
98103,42660
98106,42660
98064,42660
98039,42660
99027,44060
99021,44060
99203,44060
99005,44060
99206,44060
99037,44060
99115,48300
98592,43220
98807,48300
98813,99999
98815,48300
98502,36500
98503,36500
98579,16500
98585,16500
98531,36500
98851,34180
98383,14740
98404,42660
98244,13380
98261,99999
98223,42660
98228,13380
98272,42660
99559,99999
99577,11260
99703,21820
99522,11260
99674,11260
00631,10380
00613,11640
00733,38660
00929,41980
01438,49340
01531,49340
02331,14460
02541,12700
03254,29060
03854,14460
03896,99999
03905,38860
03779,17200
03815,14460
04216,99999
04261,99999
04681,99999
04563,99999
04411,12620
04413,99999
05362,99999
05342,99999
04982,99999
01351,24640
01236,38340
01088,44140
02768,39300
06023,25540
